row_index,country,gold,initial,final,cluster
1594,syria,no,yes,yes,0
1595,syria,no,yes,yes,0
1596,syria,no,yes,yes,2
1597,kenya,no,yes,yes,2
1598,kenya,no,yes,yes,1
1599,kenya,no,no,yes,2
1600,kenya,no,no,yes,0
1601,kenya,no,no,yes,2
1602,kenya,no,yes,yes,0
1603,kenya,no,yes,yes,2
1604,kenya,no,yes,yes,0
1605,kenya,no,yes,yes,1
1606,kenya,no,no,yes,2
1607,kenya,no,no,yes,2
1608,kenya,no,yes,yes,0
1609,new_zealand,yes,yes,yes,2
1610,new_zealand,no,yes,yes,3
1611,new_zealand,no,yes,yes,1
1612,new_zealand,no,yes,yes,3
1613,new_zealand,no,yes,yes,0
1614,new_zealand,no,yes,yes,0
1615,new_zealand,no,yes,yes,0
1616,new_zealand,no,yes,yes,0
1617,new_zealand,no,yes,yes,0
1618,new_zealand,no,yes,yes,3
1619,new_zealand,no,yes,yes,2
1620,new_zealand,no,no,yes,2
1621,new_zealand,no,no,yes,2
1622,new_zealand,no,yes,yes,0
1623,new_zealand,no,yes,yes,3
1624,peru,no,yes,yes,3
1625,peru,no,yes,yes,0
1626,peru,no,yes,yes,2
1627,peru,no,yes,yes,1
1628,peru,no,yes,yes,2
1629,peru,no,yes,yes,2
1630,peru,no,yes,yes,2
1631,peru,no,yes,yes,0
1632,peru,no,yes,yes,1
1633,laos,no,no,yes,2
1634,laos,no,no,yes,3
1635,laos,no,yes,yes,3
1636,laos,no,yes,yes,0
1637,laos,no,yes,yes,2
1638,laos,yes,yes,yes,3
1639,laos,no,yes,yes,0
1640,laos,yes,yes,yes,3
1641,laos,no,yes,yes,3
1642,laos,no,yes,yes,0
1643,laos,no,yes,yes,1
1644,laos,no,yes,yes,2
1645,cyprus,no,yes,yes,2
1646,cyprus,no,yes,yes,1
1647,cyprus,no,yes,yes,1
1648,cyprus,no,yes,yes,1
1649,cyprus,no,yes,yes,0
1650,cyprus,no,yes,yes,2
1651,cyprus,no,yes,yes,2
1652,cyprus,no,yes,yes,3
1653,cyprus,no,yes,yes,0
1654,cyprus,no,yes,yes,3
1655,cyprus,no,yes,yes,3
1656,cyprus,no,yes,yes,1
1657,india,no,no,yes,2
1658,india,no,yes,yes,2
1659,india,no,no,yes,3
1660,india,no,yes,yes,1
1661,india,no,yes,yes,3
1662,india,no,yes,yes,1
1663,india,no,no,yes,3
1664,india,no,yes,yes,2
1665,india,no,yes,yes,2
1666,india,no,yes,yes,1
1667,india,no,yes,yes,2
1668,iran,no,yes,yes,2
1669,iran,no,no,yes,2
1670,iran,no,yes,yes,2
1671,iran,no,yes,yes,1
1672,iran,no,yes,yes,1
1673,iran,no,yes,yes,2
1674,iran,no,yes,yes,3
1675,iran,no,yes,yes,3
1676,iran,no,yes,yes,2
1677,iran,no,yes,yes,2
1678,iran,no,yes,yes,2
1679,iran,no,yes,yes,0
1680,iran,no,yes,yes,0
1681,iran,no,yes,yes,2
1682,greece,no,yes,yes,0
1683,greece,no,yes,yes,0
1684,greece,no,yes,yes,2
1685,greece,no,yes,yes,2
1686,greece,no,yes,yes,1
1687,greece,no,yes,yes,0
1688,greece,no,yes,yes,0
1689,greece,no,yes,yes,2
1690,greece,no,yes,yes,2
1691,greece,no,yes,yes,1
1692,greece,no,yes,yes,2
1693,greece,no,yes,yes,2
1694,venezuela,no,yes,yes,2
1695,venezuela,no,no,yes,3
1696,venezuela,no,yes,yes,1
1697,venezuela,no,no,yes,1
1698,venezuela,no,no,yes,2
1699,venezuela,no,yes,yes,1
1700,venezuela,no,yes,yes,3
1701,venezuela,no,yes,yes,1
1702,venezuela,no,yes,yes,2
1703,venezuela,no,yes,yes,1
1704,venezuela,yes,yes,yes,0
1705,venezuela,no,yes,yes,2
1706,saudi_arabia,no,yes,yes,2
1707,saudi_arabia,no,yes,yes,3
1708,saudi_arabia,no,yes,yes,2
1709,saudi_arabia,no,yes,yes,2
1710,saudi_arabia,no,yes,yes,2
1711,saudi_arabia,no,yes,yes,2
1712,saudi_arabia,no,yes,yes,3
1713,saudi_arabia,no,yes,yes,2
1714,saudi_arabia,no,yes,yes,2
1715,saudi_arabia,no,yes,yes,1
1716,saudi_arabia,no,yes,yes,3
1717,saudi_arabia,no,yes,yes,2
1718,saudi_arabia,no,yes,yes,1
1719,saudi_arabia,no,yes,yes,2
1720,saudi_arabia,no,yes,yes,2
1721,israel,no,yes,yes,3
1722,israel,no,yes,yes,3
1723,israel,no,yes,yes,0
1724,israel,no,no,yes,2
1725,israel,no,no,yes,2
1726,israel,no,yes,yes,2
1727,israel,no,yes,yes,2
1728,israel,no,yes,yes,2
1729,israel,no,yes,yes,2
1730,israel,no,yes,yes,2
1731,israel,no,no,yes,2
1732,israel,no,no,yes,1
1733,israel,no,yes,yes,2
1734,israel,no,yes,yes,2
1735,hungary,no,no,yes,1
1736,hungary,no,yes,yes,1
1737,hungary,no,yes,yes,1
1738,hungary,no,yes,yes,2
1739,hungary,no,yes,yes,2
1740,hungary,no,no,yes,3
1741,hungary,no,yes,yes,2
1742,hungary,no,yes,yes,0
1743,hungary,no,yes,yes,3
1744,hungary,no,yes,yes,3
1745,hungary,no,yes,yes,2
1746,hungary,no,yes,yes,2
1747,samoa,no,yes,yes,1
1748,samoa,no,yes,yes,2
1749,samoa,no,no,yes,2
1750,samoa,no,yes,yes,1
1751,samoa,no,yes,yes,2
1752,samoa,no,yes,yes,0
1753,samoa,no,yes,yes,0
1754,samoa,no,yes,yes,3
1755,samoa,no,yes,yes,0
1756,samoa,no,yes,yes,2
1757,samoa,yes,yes,yes,0
1758,samoa,no,yes,yes,0
1759,türkiye,no,yes,yes,1
1760,türkiye,no,yes,yes,1
1761,türkiye,no,yes,yes,2
1762,türkiye,no,yes,yes,0
1763,türkiye,no,yes,yes,0
1764,türkiye,no,yes,yes,0
1765,türkiye,no,yes,yes,1
1766,türkiye,no,yes,yes,0
1767,türkiye,no,no,yes,2
1768,türkiye,no,yes,yes,2
1769,türkiye,no,yes,yes,3
1770,türkiye,no,yes,yes,3
1771,united_states_of_america,no,yes,yes,0
1772,united_states_of_america,no,yes,yes,1
1773,united_states_of_america,no,yes,yes,3
1774,united_states_of_america,no,yes,yes,3
1775,united_states_of_america,no,no,yes,1
1776,united_states_of_america,no,yes,yes,2
1777,united_states_of_america,no,yes,yes,0
1778,united_states_of_america,no,yes,yes,2
1779,united_states_of_america,no,yes,yes,2
1780,united_states_of_america,no,yes,yes,2
1781,united_states_of_america,no,yes,yes,0
1782,united_states_of_america,no,yes,yes,1
1783,united_states_of_america,no,yes,yes,1
1784,united_states_of_america,no,yes,yes,2
1785,united_states_of_america,no,yes,yes,0
1786,cambodia,no,yes,yes,3
1787,cambodia,no,yes,yes,1
1788,cambodia,no,yes,yes,2
1789,cambodia,no,yes,yes,2
1790,cambodia,no,yes,yes,1
1791,cambodia,no,yes,yes,3
1792,cambodia,no,yes,yes,2
1793,cambodia,no,yes,yes,3
1794,cambodia,no,yes,yes,1
1795,cambodia,no,yes,yes,1
1796,cambodia,no,yes,yes,3
1797,cambodia,no,yes,yes,3
1798,south_sudan,no,yes,yes,1
1799,south_sudan,no,yes,yes,1
1800,south_sudan,no,no,yes,2
1801,south_sudan,no,yes,yes,1
1802,south_sudan,no,yes,yes,3
1803,south_sudan,no,yes,yes,1
1804,south_sudan,no,yes,yes,2
1805,south_sudan,no,no,yes,0
1806,south_sudan,no,yes,yes,2
1807,sudan,no,yes,yes,2
1808,romania,no,no,yes,3
1809,russia,yes,yes,yes,1
1810,nepal,no,no,yes,1
1811,portugal,yes,no,yes,1
1812,ireland,yes,yes,yes,1
1813,mauritius,no,yes,yes,2
1814,netherlands,no,yes,yes,1
1815,iran,yes,yes,yes,3
1816,samoa,yes,yes,yes,3
1817,cambodia,no,yes,yes,2
1818,austria,neutral,yes,yes,1
1819,austria,neutral,no,yes,1
1820,austria,neutral,yes,yes,1
1821,austria,neutral,no,yes,1
1822,poland,neutral,yes,yes,1
1823,austria,neutral,yes,yes,1
1824,austria,neutral,no,yes,2
1825,austria,neutral,yes,yes,1
1826,austria,neutral,yes,yes,2
1827,austria,neutral,yes,yes,1
1828,poland,neutral,yes,yes,1
1829,austria,neutral,yes,yes,2
1830,poland,neutral,yes,yes,1
1831,poland,neutral,no,yes,1
1832,poland,neutral,yes,yes,2
1833,poland,neutral,yes,yes,2
1834,poland,neutral,no,yes,1
1835,poland,neutral,yes,yes,2
1836,poland,neutral,yes,yes,2
1837,poland,neutral,yes,yes,2
1838,somalia,neutral,yes,yes,1
1839,poland,neutral,yes,yes,2
1840,somalia,neutral,yes,yes,2
1841,somalia,neutral,no,yes,2
1842,somalia,neutral,yes,yes,2
1843,somalia,neutral,yes,yes,1
1844,somalia,neutral,yes,yes,1
1845,somalia,neutral,yes,yes,1
1846,somalia,neutral,yes,yes,1
1847,somalia,neutral,no,yes,2
1848,somalia,neutral,no,yes,2
1849,somalia,neutral,yes,yes,2
1850,somalia,neutral,yes,yes,2
1851,brazil,neutral,yes,yes,2
1852,somalia,neutral,yes,yes,1
1853,somalia,neutral,yes,yes,2
1854,somalia,neutral,yes,yes,2
1855,syria,neutral,yes,yes,1
1856,syria,neutral,yes,yes,1
1857,syria,neutral,no,yes,2
1858,syria,neutral,yes,yes,1
1859,syria,neutral,yes,yes,0
1860,syria,neutral,yes,yes,0
1861,brazil,neutral,yes,yes,1
1862,brazil,neutral,yes,yes,1
1863,brazil,neutral,yes,yes,2
1864,brazil,neutral,yes,yes,2
1865,brazil,neutral,yes,yes,0
1866,tonga,neutral,yes,yes,1
1867,tonga,neutral,no,yes,1
1868,brazil,neutral,yes,yes,2
1869,brazil,neutral,yes,yes,3
1870,south_africa,neutral,yes,yes,0
1871,tonga,neutral,no,yes,1
1872,samoa,neutral,yes,yes,0
1873,tonga,neutral,yes,yes,2
1874,tonga,neutral,no,yes,2
1875,tonga,neutral,yes,yes,2
1876,tonga,neutral,no,yes,2
1877,tonga,neutral,no,yes,1
1878,tonga,neutral,no,yes,2
1879,tonga,neutral,yes,yes,1
1880,south_africa,neutral,yes,yes,3
1881,tonga,neutral,no,yes,2
1882,south_africa,neutral,no,yes,1
1883,south_africa,neutral,no,yes,2
1884,south_africa,neutral,yes,yes,2
1885,south_africa,neutral,yes,yes,2
1886,south_africa,neutral,yes,yes,3
1887,south_africa,neutral,yes,yes,3
1888,south_africa,neutral,yes,yes,2
1889,samoa,neutral,yes,yes,3
1890,south_africa,neutral,yes,yes,2
1891,samoa,neutral,no,yes,2
1892,south_africa,neutral,no,yes,1
1893,south_africa,neutral,yes,yes,2
1894,samoa,neutral,yes,yes,1
1895,samoa,neutral,yes,yes,2
1896,samoa,neutral,no,yes,2
1897,samoa,neutral,yes,yes,2
1898,samoa,neutral,yes,yes,2
1899,peru,neutral,yes,yes,2
1900,samoa,neutral,yes,yes,1
1901,samoa,neutral,yes,yes,2
1902,samoa,neutral,yes,yes,2
1903,philippines,neutral,yes,yes,2
1904,peru,neutral,yes,yes,2
1905,peru,neutral,yes,yes,2
1906,peru,neutral,yes,yes,0
1907,peru,neutral,yes,yes,2
1908,peru,neutral,yes,yes,2
1909,colombia,neutral,yes,yes,2
1910,peru,neutral,yes,yes,2
1911,philippines,neutral,yes,yes,0
1912,peru,neutral,no,yes,1
1913,peru,neutral,yes,yes,3
1914,peru,neutral,yes,yes,2
1915,peru,neutral,yes,yes,1
1916,philippines,neutral,yes,yes,0
1917,philippines,neutral,no,yes,2
1918,philippines,neutral,yes,yes,1
1919,philippines,neutral,yes,yes,1
1920,philippines,neutral,yes,yes,2
1921,philippines,neutral,yes,yes,1
1922,pakistan,neutral,yes,yes,1
1923,colombia,neutral,yes,yes,2
1924,malta,neutral,yes,yes,2
1925,colombia,neutral,yes,yes,1
1926,malta,neutral,yes,yes,1
1927,colombia,neutral,yes,yes,1
1928,colombia,neutral,yes,yes,1
1929,colombia,neutral,yes,yes,2
1930,colombia,neutral,no,yes,1
1931,colombia,neutral,yes,yes,3
1932,colombia,neutral,yes,yes,1
1933,colombia,neutral,yes,yes,1
1934,malta,neutral,yes,yes,2
1935,malta,neutral,yes,yes,2
1936,colombia,neutral,yes,yes,1
1937,bosnia_and_herzegovina,neutral,yes,yes,2
1938,pakistan,neutral,yes,yes,1
1939,pakistan,neutral,no,yes,1
1940,pakistan,neutral,no,yes,1
1941,malta,neutral,yes,yes,1
1942,pakistan,neutral,no,yes,1
1943,pakistan,neutral,yes,yes,0
1944,pakistan,neutral,no,yes,2
1945,pakistan,neutral,yes,yes,2
1946,pakistan,neutral,yes,yes,0
1947,pakistan,neutral,yes,yes,1
1948,pakistan,neutral,yes,yes,1
1949,malta,neutral,no,yes,2
1950,malta,neutral,yes,yes,2
1951,malta,neutral,yes,yes,2
1952,malta,neutral,yes,yes,3
1953,malta,neutral,yes,yes,3
1954,malta,neutral,no,yes,1
1955,malta,neutral,yes,yes,0
1956,sri_lanka,neutral,yes,yes,1
1957,sri_lanka,neutral,no,yes,1
1958,bosnia_and_herzegovina,neutral,yes,yes,2
1959,sri_lanka,neutral,yes,yes,2
1960,bosnia_and_herzegovina,neutral,yes,yes,2
1961,kenya,neutral,yes,yes,1
1962,bosnia_and_herzegovina,neutral,yes,yes,2
1963,bosnia_and_herzegovina,neutral,yes,yes,0
1964,bosnia_and_herzegovina,neutral,yes,yes,2
1965,sri_lanka,neutral,yes,yes,0
1966,ireland,neutral,yes,yes,2
1967,ireland,neutral,yes,yes,0
1968,bosnia_and_herzegovina,neutral,yes,yes,2
1969,bosnia_and_herzegovina,neutral,yes,yes,1
1970,bosnia_and_herzegovina,neutral,yes,yes,2
1971,bosnia_and_herzegovina,neutral,yes,yes,2
1972,sri_lanka,neutral,yes,yes,1
1973,sri_lanka,neutral,yes,yes,2
1974,kenya,neutral,no,yes,1
1975,kenya,neutral,yes,yes,1
1976,sri_lanka,neutral,yes,yes,3
1977,kenya,neutral,yes,yes,1
1978,sri_lanka,neutral,yes,yes,1
1979,timor-leste,neutral,yes,yes,1
1980,sri_lanka,neutral,yes,yes,1
1981,sri_lanka,neutral,yes,yes,2
1982,sri_lanka,neutral,yes,yes,2
1983,kenya,neutral,yes,yes,2
1984,timor-leste,neutral,yes,yes,0
1985,ireland,neutral,yes,yes,0
1986,kenya,neutral,yes,yes,1
1987,kenya,neutral,yes,yes,1
1988,kenya,neutral,yes,yes,1
1989,timor-leste,neutral,yes,yes,1
1990,japan,neutral,yes,yes,2
1991,kenya,neutral,yes,yes,2
1992,ireland,neutral,yes,yes,2
1993,ireland,neutral,yes,yes,2
1994,timor-leste,neutral,no,yes,2
1995,ireland,neutral,yes,yes,2
1996,ireland,neutral,yes,yes,3
1997,timor-leste,neutral,yes,yes,2
1998,ireland,neutral,no,yes,3
1999,ireland,neutral,yes,yes,1
2000,ireland,neutral,yes,yes,2
2001,france,neutral,yes,yes,2
2002,nepal,neutral,yes,yes,0
2003,nepal,neutral,yes,yes,0
2004,fiji,neutral,yes,yes,2
2005,fiji,neutral,yes,yes,2
2006,fiji,neutral,yes,yes,2
2007,timor-leste,neutral,no,yes,2
2008,timor-leste,neutral,yes,yes,2
2009,japan,neutral,yes,yes,2
2010,france,neutral,yes,yes,2
2011,france,neutral,yes,yes,1
2012,timor-leste,neutral,yes,yes,1
2013,timor-leste,neutral,yes,yes,2
2014,timor-leste,neutral,yes,yes,2
2015,timor-leste,neutral,yes,yes,1
2016,france,neutral,yes,yes,2
2017,timor-leste,neutral,yes,yes,1
2018,france,neutral,yes,yes,1
2019,japan,neutral,yes,yes,3
2020,japan,neutral,yes,yes,1
2021,japan,neutral,yes,yes,2
2022,japan,neutral,no,yes,2
2023,japan,neutral,yes,yes,0
2024,japan,neutral,yes,yes,2
2025,japan,neutral,yes,yes,2
2026,japan,neutral,yes,yes,0
2027,japan,neutral,yes,yes,3
2028,france,neutral,yes,yes,1
2029,france,neutral,yes,yes,1
2030,france,neutral,yes,yes,2
2031,netherlands,neutral,yes,yes,1
2032,france,neutral,yes,yes,0
2033,bangladesh,neutral,yes,yes,0
2034,nepal,neutral,yes,yes,1
2035,bangladesh,neutral,yes,yes,1
2036,france,neutral,yes,yes,2
2037,nepal,neutral,yes,yes,2
2038,nepal,neutral,yes,yes,1
2039,nepal,neutral,yes,yes,2
2040,bangladesh,neutral,yes,yes,2
2041,netherlands,neutral,yes,yes,1
2042,netherlands,neutral,yes,yes,2
2043,netherlands,neutral,yes,yes,2
2044,netherlands,neutral,yes,yes,1
2045,netherlands,neutral,yes,yes,2
2046,netherlands,neutral,yes,yes,1
2047,iran,neutral,yes,yes,0
2048,netherlands,neutral,yes,yes,1
2049,iran,neutral,yes,yes,2
2050,netherlands,neutral,yes,yes,2
2051,netherlands,neutral,yes,yes,1
2052,netherlands,neutral,yes,yes,2
2053,nepal,neutral,yes,yes,3
2054,nepal,neutral,no,yes,1
2055,nepal,neutral,yes,yes,1
2056,cambodia,neutral,yes,yes,1
2057,bangladesh,neutral,yes,yes,2
2058,cambodia,neutral,no,yes,1
2059,nepal,neutral,yes,yes,1
2060,nepal,neutral,yes,yes,1
2061,bangladesh,neutral,yes,yes,2
2062,nepal,neutral,yes,yes,1
2063,iran,neutral,no,yes,2
2064,iran,neutral,no,yes,1
2065,bangladesh,neutral,yes,yes,3
2066,bangladesh,neutral,no,yes,1
2067,bangladesh,neutral,yes,yes,1
2068,china,neutral,no,yes,1
2069,iran,neutral,yes,yes,2
2070,ukraine,neutral,yes,yes,1
2071,iran,neutral,yes,yes,1
2072,bangladesh,neutral,no,yes,1
2073,ukraine,neutral,yes,yes,2
2074,iran,neutral,yes,yes,3
2075,iran,neutral,no,yes,1
2076,iran,neutral,yes,yes,2
2077,iran,neutral,yes,yes,1
2078,ukraine,neutral,yes,yes,2
2079,cambodia,neutral,yes,yes,2
2080,iran,neutral,yes,yes,0
2081,china,neutral,yes,yes,3
2082,ukraine,neutral,yes,yes,2
2083,iran,neutral,yes,yes,2
2084,iran,neutral,yes,yes,0
2085,iran,neutral,yes,yes,2
2086,ukraine,neutral,yes,yes,2
2087,cambodia,neutral,yes,yes,1
2088,cambodia,neutral,yes,yes,1
2089,cambodia,neutral,no,yes,1
2090,malaysia,neutral,yes,yes,0
2091,malaysia,neutral,yes,yes,2
2092,cambodia,neutral,yes,yes,2
2093,cambodia,neutral,no,yes,1
2094,cambodia,neutral,yes,yes,2
2095,cambodia,neutral,yes,yes,1
2096,ukraine,neutral,yes,yes,0
2097,cambodia,neutral,yes,yes,3
2098,malaysia,neutral,yes,yes,3
2099,china,neutral,yes,yes,2
2100,china,neutral,yes,yes,0
2101,ukraine,neutral,yes,yes,3
2102,china,neutral,yes,yes,2
2103,china,neutral,yes,yes,1
2104,china,neutral,yes,yes,2
2105,china,neutral,no,yes,2
2106,china,neutral,yes,yes,1
2107,china,neutral,yes,yes,2
2108,china,neutral,yes,yes,1
2109,china,neutral,yes,yes,1
2110,ukraine,neutral,yes,yes,1
2111,ukraine,neutral,yes,yes,1
2112,ukraine,neutral,yes,yes,0
2113,south_korea,neutral,yes,yes,1
2114,indonesia,neutral,yes,yes,2
2115,myanmar,neutral,yes,yes,2
2116,myanmar,neutral,yes,yes,1
2117,ukraine,neutral,yes,yes,2
2118,malaysia,neutral,yes,yes,2
2119,singapore,neutral,yes,yes,2
2120,singapore,neutral,yes,yes,0
2121,mexico,neutral,no,yes,1
2122,south_korea,neutral,yes,yes,2
2123,south_korea,neutral,yes,yes,2
2124,south_korea,neutral,yes,yes,2
2125,south_korea,neutral,yes,yes,2
2126,south_korea,neutral,yes,yes,2
2127,south_korea,neutral,yes,yes,1
2128,south_korea,neutral,yes,yes,2
2129,south_korea,neutral,yes,yes,1
2130,mexico,neutral,yes,yes,2
2131,malaysia,neutral,yes,yes,1
2132,mexico,neutral,yes,yes,1
2133,indonesia,neutral,yes,yes,1
2134,malaysia,neutral,yes,yes,2
2135,malaysia,neutral,yes,yes,3
2136,indonesia,neutral,yes,yes,0
2137,malaysia,neutral,yes,yes,1
2138,singapore,neutral,yes,yes,2
2139,saudi_arabia,neutral,yes,yes,2
2140,venezuela,neutral,yes,yes,2
2141,malaysia,neutral,yes,yes,1
2142,malaysia,neutral,yes,yes,3
2143,mexico,neutral,yes,yes,2
2144,saudi_arabia,neutral,yes,yes,1
2145,mexico,neutral,yes,yes,2
2146,mexico,neutral,yes,yes,2
2147,mexico,neutral,no,yes,2
2148,mexico,neutral,yes,yes,2
2149,mexico,neutral,yes,yes,2
2150,myanmar,neutral,yes,yes,2
2151,myanmar,neutral,yes,yes,2
2152,mexico,neutral,yes,yes,2
2153,myanmar,neutral,yes,yes,3
2154,myanmar,neutral,yes,yes,1
2155,indonesia,neutral,yes,yes,1
2156,indonesia,neutral,yes,yes,1
2157,indonesia,neutral,yes,yes,3
2158,indonesia,neutral,yes,yes,1
2159,indonesia,neutral,yes,yes,2
2160,singapore,neutral,yes,yes,0
2161,saudi_arabia,neutral,yes,yes,0
2162,singapore,neutral,no,yes,1
2163,venezuela,neutral,yes,yes,1
2164,venezuela,neutral,yes,yes,1
2165,venezuela,neutral,yes,yes,1
2166,venezuela,neutral,yes,yes,1
2167,venezuela,neutral,no,yes,1
2168,venezuela,neutral,yes,yes,3
2169,venezuela,neutral,yes,yes,2
2170,venezuela,neutral,yes,yes,2
2171,venezuela,neutral,yes,yes,2
2172,romania,neutral,yes,yes,1
2173,myanmar,neutral,yes,yes,2
2174,myanmar,neutral,yes,yes,1
2175,romania,neutral,yes,yes,1
2176,myanmar,neutral,yes,yes,1
2177,myanmar,neutral,yes,yes,1
2178,myanmar,neutral,no,yes,2
2179,saudi_arabia,neutral,yes,yes,2
2180,russia,neutral,yes,yes,2
2181,russia,neutral,yes,yes,0
2182,saudi_arabia,neutral,yes,yes,2
2183,saudi_arabia,neutral,yes,yes,0
2184,myanmar,neutral,yes,yes,1
2185,myanmar,neutral,yes,yes,2
2186,myanmar,neutral,yes,yes,2
2187,myanmar,neutral,no,yes,1
2188,germany,neutral,yes,yes,0
2189,saudi_arabia,neutral,yes,yes,2
2190,germany,neutral,yes,yes,1
2191,romania,neutral,yes,yes,1
2192,singapore,neutral,yes,yes,2
2193,lebanon,neutral,yes,yes,2
2194,singapore,neutral,yes,yes,2
2195,russia,neutral,yes,yes,1
2196,lebanon,neutral,yes,yes,3
2197,saudi_arabia,neutral,yes,yes,2
2198,saudi_arabia,neutral,no,yes,1
2199,saudi_arabia,neutral,yes,yes,2
2200,russia,neutral,yes,yes,1
2201,russia,neutral,yes,yes,0
2202,russia,neutral,no,yes,1
2203,saudi_arabia,neutral,yes,yes,1
2204,russia,neutral,yes,yes,0
2205,germany,neutral,yes,yes,1
2206,germany,neutral,no,yes,2
2207,germany,neutral,yes,yes,2
2208,saudi_arabia,neutral,yes,yes,2
2209,saudi_arabia,neutral,no,yes,2
2210,germany,neutral,yes,yes,3
2211,saudi_arabia,neutral,yes,yes,2
2212,romania,neutral,yes,yes,1
2213,romania,neutral,yes,yes,2
2214,romania,neutral,yes,yes,2
2215,germany,neutral,yes,yes,2
2216,romania,neutral,no,yes,2
2217,türkiye,neutral,yes,yes,1
2218,germany,neutral,yes,yes,1
2219,romania,neutral,yes,yes,2
2220,romania,neutral,yes,yes,2
2221,romania,neutral,yes,yes,1
2222,united_states_of_america,neutral,yes,yes,3
2223,romania,neutral,yes,yes,1
2224,afghanistan,neutral,no,yes,2
2225,croatia,neutral,yes,yes,2
2226,hong_kong,neutral,no,yes,1
2227,russia,neutral,yes,yes,2
2228,lebanon,neutral,yes,yes,3
2229,united_kingdom,neutral,yes,yes,1
2230,russia,neutral,yes,yes,1
2231,russia,neutral,no,yes,1
2232,north_macedonia,neutral,yes,yes,2
2233,russia,neutral,yes,yes,1
2234,north_macedonia,neutral,yes,yes,2
2235,russia,neutral,yes,yes,1
2236,north_macedonia,neutral,yes,yes,1
2237,cyprus,neutral,yes,yes,2
2238,türkiye,neutral,yes,yes,3
2239,germany,neutral,yes,yes,2
2240,germany,neutral,yes,yes,2
2241,türkiye,neutral,yes,yes,2
2242,türkiye,neutral,yes,yes,0
2243,germany,neutral,yes,yes,2
2244,croatia,neutral,yes,yes,2
2245,united_states_of_america,neutral,yes,yes,1
2246,united_states_of_america,neutral,no,yes,1
2247,united_states_of_america,neutral,yes,yes,1
2248,germany,neutral,yes,yes,2
2249,united_states_of_america,neutral,yes,yes,2
2250,germany,neutral,yes,yes,0
2251,lebanon,neutral,yes,yes,2
2252,canada,neutral,yes,yes,2
2253,lebanon,neutral,yes,yes,3
2254,hong_kong,neutral,yes,yes,2
2255,lebanon,neutral,yes,yes,1
2256,afghanistan,neutral,yes,yes,1
2257,lebanon,neutral,no,yes,2
2258,lebanon,neutral,no,yes,0
2259,afghanistan,neutral,no,yes,2
2260,north_macedonia,neutral,no,yes,2
2261,north_macedonia,neutral,yes,yes,2
2262,north_macedonia,neutral,yes,yes,2
2263,north_macedonia,neutral,yes,yes,0
2264,north_macedonia,neutral,yes,yes,1
2265,north_macedonia,neutral,yes,yes,1
2266,united_kingdom,neutral,yes,yes,2
2267,north_macedonia,neutral,yes,yes,2
2268,cyprus,neutral,yes,yes,0
2269,north_macedonia,neutral,yes,yes,2
2270,canada,neutral,yes,yes,1
2271,united_kingdom,neutral,yes,yes,1
2272,türkiye,neutral,yes,yes,2
2273,türkiye,neutral,yes,yes,1
2274,türkiye,neutral,yes,yes,2
2275,türkiye,neutral,yes,yes,3
2276,india,neutral,yes,yes,1
2277,india,neutral,yes,yes,2
2278,india,neutral,yes,yes,2
2279,croatia,neutral,yes,yes,2
2280,türkiye,neutral,yes,yes,1
2281,türkiye,neutral,yes,yes,2
2282,türkiye,neutral,yes,yes,1
2283,papua_new_guinea,neutral,yes,yes,0
2284,croatia,neutral,yes,yes,0
2285,croatia,neutral,yes,yes,1
2286,united_states_of_america,neutral,no,yes,1
2287,croatia,neutral,yes,yes,1
2288,united_states_of_america,neutral,yes,yes,2
2289,united_states_of_america,neutral,yes,yes,2
2290,croatia,neutral,yes,yes,3
2291,united_states_of_america,neutral,yes,yes,1
2292,united_states_of_america,neutral,yes,yes,2
2293,united_states_of_america,neutral,yes,yes,0
2294,united_states_of_america,neutral,yes,yes,2
2295,hong_kong,neutral,yes,yes,2
2296,afghanistan,neutral,yes,yes,2
2297,afghanistan,neutral,yes,yes,2
2298,afghanistan,neutral,no,yes,1
2299,hong_kong,neutral,yes,yes,0
2300,afghanistan,neutral,yes,yes,1
2301,papua_new_guinea,neutral,yes,yes,1
2302,afghanistan,neutral,yes,yes,3
2303,afghanistan,neutral,yes,yes,0
2304,afghanistan,neutral,yes,yes,1
2305,afghanistan,neutral,yes,yes,1
2306,vietnam,neutral,yes,yes,0
2307,united_kingdom,neutral,yes,yes,1
2308,hong_kong,neutral,yes,yes,3
2309,united_kingdom,neutral,yes,yes,1
2310,united_kingdom,neutral,yes,yes,1
2311,united_kingdom,neutral,yes,yes,0
2312,united_kingdom,neutral,yes,yes,2
2313,united_kingdom,neutral,yes,yes,0
2314,cyprus,neutral,yes,yes,2
2315,india,neutral,yes,yes,2
2316,india,neutral,yes,yes,2
2317,india,neutral,yes,yes,1
2318,cyprus,neutral,yes,yes,2
2319,india,neutral,yes,yes,3
2320,india,neutral,yes,yes,2
2321,india,neutral,yes,yes,3
2322,croatia,neutral,yes,yes,2
2323,cyprus,neutral,yes,yes,0
2324,cyprus,neutral,yes,yes,2
2325,canada,neutral,yes,yes,1
2326,chile,neutral,yes,yes,1
2327,papua_new_guinea,neutral,yes,yes,2
2328,spain,neutral,yes,yes,2
2329,spain,neutral,yes,yes,1
2330,croatia,neutral,yes,yes,1
2331,croatia,neutral,no,yes,1
2332,croatia,neutral,yes,yes,2
