row_index,country,gold,initial,final,cluster
1659,india,no,no,no,2
1660,india,no,yes,no,2
1661,india,no,yes,no,3
1662,india,no,no,no,3
1663,india,no,no,no,3
1664,india,no,no,no,2
1665,india,no,no,no,0
1666,india,no,no,neutral,1
1667,india,no,yes,yes,0
1668,iran,no,no,no,3
1669,iran,no,yes,no,1
1670,iran,no,no,no,0
1671,iran,no,no,no,3
1672,iran,no,no,no,2
1673,iran,no,no,no,3
1674,iran,no,no,no,3
1675,iran,no,no,no,3
1676,iran,no,yes,no,0
1677,iran,no,no,no,0
1678,iran,no,no,no,2
1679,iran,no,no,no,0
1680,iran,no,no,no,0
1681,iran,no,no,no,2
1682,greece,no,yes,neutral,2
1683,greece,no,no,neutral,0
1684,greece,no,neutral,no,1
1685,greece,no,no,no,0
1686,greece,no,yes,no,2
1687,greece,no,no,no,0
1688,greece,no,no,no,0
1689,greece,no,yes,no,0
1690,greece,no,no,no,3
1691,greece,no,no,no,3
1692,greece,no,yes,no,3
1693,greece,no,no,no,0
1694,venezuela,no,no,no,0
1695,venezuela,no,no,no,2
1696,venezuela,no,no,no,3
1697,venezuela,no,no,no,3
1698,venezuela,no,no,no,3
1699,venezuela,no,yes,no,3
1700,venezuela,no,yes,no,0
1701,venezuela,no,no,no,2
1702,venezuela,no,no,no,3
1703,venezuela,no,no,no,2
1704,venezuela,yes,yes,yes,0
1705,venezuela,no,no,no,3
1706,saudi_arabia,no,no,no,3
1707,saudi_arabia,no,no,no,3
1708,saudi_arabia,no,no,no,2
1709,saudi_arabia,no,no,no,0
1710,saudi_arabia,no,no,no,0
1711,saudi_arabia,no,no,no,3
1712,saudi_arabia,no,no,no,3
1713,saudi_arabia,no,yes,no,0
1714,saudi_arabia,no,no,neutral,1
1715,saudi_arabia,no,no,no,3
1716,saudi_arabia,no,no,no,0
1717,saudi_arabia,no,no,no,3
1718,saudi_arabia,no,no,no,3
1719,saudi_arabia,no,no,no,2
1720,saudi_arabia,no,no,no,0
1721,israel,no,no,no,3
1722,israel,no,yes,no,3
1723,israel,no,no,no,0
1724,israel,no,no,no,1
1725,israel,no,no,no,3
1726,israel,no,no,no,0
1727,israel,no,no,no,3
1728,israel,no,no,no,2
1729,israel,no,no,no,3
1730,israel,no,no,no,2
1731,israel,no,yes,no,1
1732,israel,no,no,no,3
1733,israel,no,no,neutral,1
1734,israel,no,no,no,1
1735,hungary,no,no,no,3
1736,hungary,no,no,no,2
1737,hungary,no,no,no,2
1738,hungary,no,no,no,0
1739,hungary,no,no,no,3
1740,hungary,no,no,no,3
1741,hungary,no,yes,no,0
1742,hungary,no,no,no,0
1743,hungary,no,no,no,3
1744,hungary,no,no,no,2
1745,hungary,no,no,no,3
1746,hungary,no,no,no,1
1747,samoa,no,no,no,2
1748,samoa,no,no,no,0
1749,samoa,no,no,no,2
1750,samoa,no,no,no,3
1751,samoa,no,no,no,0
1752,samoa,no,no,no,0
1753,samoa,no,no,no,0
1754,samoa,no,no,no,3
1755,samoa,no,no,no,0
1756,samoa,no,no,no,3
1757,samoa,yes,yes,yes,0
1758,samoa,no,no,no,0
1759,türkiye,no,no,no,3
1760,türkiye,no,no,no,3
1761,türkiye,no,no,no,3
1762,türkiye,no,no,no,0
1763,türkiye,no,no,no,0
1764,türkiye,no,yes,no,0
1765,türkiye,no,yes,no,3
1766,türkiye,no,no,no,0
1767,türkiye,no,no,no,3
1768,türkiye,no,no,no,2
1769,türkiye,no,no,no,2
1770,türkiye,no,no,no,2
1771,united_states_of_america,no,no,no,0
1772,united_states_of_america,no,no,no,3
1773,united_states_of_america,no,no,no,3
1774,united_states_of_america,no,yes,no,3
1775,united_states_of_america,no,no,no,2
1776,united_states_of_america,no,no,no,2
1777,united_states_of_america,no,no,no,0
1778,united_states_of_america,no,no,no,3
1779,united_states_of_america,no,no,no,3
1780,united_states_of_america,no,no,no,1
1781,united_states_of_america,no,no,no,0
1782,united_states_of_america,no,yes,yes,3
1783,united_states_of_america,no,no,no,3
1784,united_states_of_america,no,no,no,3
1785,united_states_of_america,no,no,no,0
1786,cambodia,no,no,no,3
1787,cambodia,no,no,no,3
1788,cambodia,no,yes,no,3
1789,cambodia,no,yes,no,3
1790,cambodia,no,no,no,1
1791,cambodia,no,yes,no,3
1792,cambodia,no,no,no,0
1793,cambodia,no,no,no,2
1794,cambodia,no,no,no,3
1795,cambodia,no,no,no,3
1796,cambodia,no,no,no,2
1797,cambodia,no,no,no,2
1798,south_sudan,no,no,no,3
1799,south_sudan,no,no,no,3
1800,south_sudan,no,no,no,1
1801,south_sudan,no,no,no,3
1802,south_sudan,no,no,no,3
1803,south_sudan,no,no,no,3
1804,south_sudan,no,no,no,2
1805,south_sudan,no,no,no,0
1806,south_sudan,no,no,no,2
1807,sudan,no,yes,no,1
1808,romania,no,yes,no,3
1809,russia,yes,yes,no,1
1810,nepal,no,no,no,2
1811,portugal,yes,yes,yes,2
1812,ireland,yes,yes,yes,2
1813,mauritius,no,no,neutral,3
1814,netherlands,no,no,no,3
1815,iran,yes,yes,yes,2
1816,samoa,yes,yes,neutral,0
1817,cambodia,no,no,no,0
1818,austria,neutral,yes,no,1
1819,austria,neutral,no,no,2
1820,austria,neutral,no,no,1
1821,austria,neutral,no,no,2
1822,poland,neutral,no,no,1
1823,austria,neutral,no,neutral,2
1824,austria,neutral,no,no,2
1825,austria,neutral,yes,neutral,1
1826,austria,neutral,no,no,2
1827,austria,neutral,no,no,3
1828,poland,neutral,yes,yes,2
1829,austria,neutral,no,yes,0
1830,poland,neutral,yes,yes,3
1831,poland,neutral,no,no,2
1832,poland,neutral,no,no,2
1833,poland,neutral,yes,neutral,1
1834,poland,neutral,no,neutral,1
1835,poland,neutral,no,neutral,1
1836,poland,neutral,no,no,1
1837,poland,neutral,no,no,2
1838,somalia,neutral,no,neutral,2
1839,poland,neutral,no,no,2
1840,somalia,neutral,no,no,1
1841,somalia,neutral,no,no,2
1842,somalia,neutral,no,no,2
1843,somalia,neutral,yes,yes,2
1844,somalia,neutral,no,neutral,3
1845,somalia,neutral,no,neutral,2
1846,somalia,neutral,no,yes,2
1847,somalia,neutral,no,neutral,1
1848,somalia,neutral,yes,yes,1
1849,somalia,neutral,yes,neutral,3
1850,somalia,neutral,no,neutral,1
1851,brazil,neutral,yes,yes,0
1852,somalia,neutral,yes,neutral,2
1853,somalia,neutral,yes,no,3
1854,somalia,neutral,yes,yes,0
1855,syria,neutral,no,yes,1
1856,syria,neutral,yes,no,3
1857,syria,neutral,no,neutral,2
1858,syria,neutral,no,yes,2
1859,syria,neutral,no,neutral,0
1860,syria,neutral,yes,yes,0
1861,brazil,neutral,no,no,2
1862,brazil,neutral,yes,no,1
1863,brazil,neutral,yes,no,1
1864,brazil,neutral,yes,no,1
1865,brazil,neutral,no,no,0
1866,tonga,neutral,no,neutral,2
1867,tonga,neutral,no,neutral,2
1868,brazil,neutral,yes,yes,2
1869,brazil,neutral,no,no,2
1870,south_africa,neutral,no,no,0
1871,tonga,neutral,no,no,1
1872,samoa,neutral,yes,yes,0
1873,tonga,neutral,no,yes,2
1874,tonga,neutral,yes,no,1
1875,tonga,neutral,yes,no,3
1876,tonga,neutral,yes,no,2
1877,tonga,neutral,yes,no,2
1878,tonga,neutral,yes,no,2
1879,tonga,neutral,no,neutral,2
1880,south_africa,neutral,no,neutral,2
1881,tonga,neutral,no,no,2
1882,south_africa,neutral,no,no,2
1883,south_africa,neutral,yes,no,2
1884,south_africa,neutral,no,no,2
1885,south_africa,neutral,no,yes,3
1886,south_africa,neutral,no,no,3
1887,south_africa,neutral,yes,neutral,3
1888,south_africa,neutral,yes,yes,1
1889,samoa,neutral,yes,yes,3
1890,south_africa,neutral,no,neutral,2
1891,samoa,neutral,yes,no,2
1892,south_africa,neutral,no,neutral,1
1893,south_africa,neutral,yes,neutral,0
1894,samoa,neutral,no,no,2
1895,samoa,neutral,no,no,1
1896,samoa,neutral,no,no,1
1897,samoa,neutral,yes,neutral,1
1898,samoa,neutral,no,neutral,2
1899,peru,neutral,yes,yes,2
1900,samoa,neutral,no,no,2
1901,samoa,neutral,no,no,2
1902,samoa,neutral,no,no,2
1903,philippines,neutral,yes,yes,1
1904,peru,neutral,yes,yes,3
1905,peru,neutral,no,neutral,1
1906,peru,neutral,no,neutral,0
1907,peru,neutral,yes,no,0
1908,peru,neutral,no,no,2
1909,colombia,neutral,yes,no,1
1910,peru,neutral,no,no,2
1911,philippines,neutral,no,no,0
1912,peru,neutral,yes,no,2
1913,peru,neutral,yes,no,3
1914,peru,neutral,no,no,2
1915,peru,neutral,yes,no,2
1916,philippines,neutral,no,neutral,1
1917,philippines,neutral,yes,no,2
1918,philippines,neutral,no,no,1
1919,philippines,neutral,yes,no,2
1920,philippines,neutral,no,no,2
1921,philippines,neutral,no,no,3
1922,pakistan,neutral,yes,yes,3
1923,colombia,neutral,no,no,3
1924,malta,neutral,no,no,2
1925,colombia,neutral,no,neutral,3
1926,malta,neutral,no,neutral,1
1927,colombia,neutral,no,no,3
1928,colombia,neutral,no,no,2
1929,colombia,neutral,no,neutral,2
1930,colombia,neutral,no,neutral,1
1931,colombia,neutral,no,no,3
1932,colombia,neutral,yes,yes,3
1933,colombia,neutral,no,no,2
1934,malta,neutral,no,no,1
1935,malta,neutral,no,neutral,1
1936,colombia,neutral,yes,yes,2
1937,bosnia_and_herzegovina,neutral,yes,no,0
1938,pakistan,neutral,no,no,1
1939,pakistan,neutral,no,no,3
1940,pakistan,neutral,no,neutral,1
1941,malta,neutral,no,neutral,2
1942,pakistan,neutral,no,no,2
1943,pakistan,neutral,yes,yes,0
1944,pakistan,neutral,no,no,1
1945,pakistan,neutral,no,neutral,1
1946,pakistan,neutral,no,yes,0
1947,pakistan,neutral,no,neutral,1
1948,pakistan,neutral,yes,no,1
1949,malta,neutral,no,neutral,2
1950,malta,neutral,no,no,1
1951,malta,neutral,no,no,0
1952,malta,neutral,no,neutral,2
1953,malta,neutral,no,no,2
1954,malta,neutral,no,neutral,1
1955,malta,neutral,no,yes,0
1956,sri_lanka,neutral,no,no,2
1957,sri_lanka,neutral,no,no,3
1958,bosnia_and_herzegovina,neutral,yes,yes,0
1959,sri_lanka,neutral,no,no,3
1960,bosnia_and_herzegovina,neutral,no,no,3
1961,kenya,neutral,no,no,3
1962,bosnia_and_herzegovina,neutral,no,neutral,1
1963,bosnia_and_herzegovina,neutral,no,yes,0
1964,bosnia_and_herzegovina,neutral,yes,no,1
1965,sri_lanka,neutral,no,neutral,0
1966,ireland,neutral,neutral,no,1
1967,ireland,neutral,yes,yes,0
1968,bosnia_and_herzegovina,neutral,no,yes,1
1969,bosnia_and_herzegovina,neutral,no,neutral,1
1970,bosnia_and_herzegovina,neutral,no,no,2
1971,bosnia_and_herzegovina,neutral,no,neutral,1
1972,sri_lanka,neutral,yes,yes,1
1973,sri_lanka,neutral,yes,neutral,2
1974,kenya,neutral,no,neutral,1
1975,kenya,neutral,no,neutral,2
1976,sri_lanka,neutral,no,neutral,2
1977,kenya,neutral,no,no,3
1978,sri_lanka,neutral,yes,yes,1
1979,timor-leste,neutral,yes,no,1
1980,sri_lanka,neutral,no,no,2
1981,sri_lanka,neutral,yes,neutral,1
1982,sri_lanka,neutral,yes,yes,0
1983,kenya,neutral,no,no,2
1984,timor-leste,neutral,no,no,1
1985,ireland,neutral,yes,yes,0
1986,kenya,neutral,no,no,2
1987,kenya,neutral,yes,yes,3
1988,kenya,neutral,no,neutral,2
1989,timor-leste,neutral,no,no,2
1990,japan,neutral,yes,yes,3
1991,kenya,neutral,no,neutral,1
1992,ireland,neutral,yes,yes,3
1993,ireland,neutral,no,no,0
1994,timor-leste,neutral,no,neutral,2
1995,ireland,neutral,yes,yes,1
1996,ireland,neutral,yes,yes,2
1997,timor-leste,neutral,yes,neutral,1
1998,ireland,neutral,no,no,1
1999,ireland,neutral,no,no,1
2000,ireland,neutral,no,no,2
2001,france,neutral,no,no,3
2002,nepal,neutral,yes,no,0
2003,nepal,neutral,no,no,0
2004,fiji,neutral,no,no,1
2005,fiji,neutral,no,no,3
2006,fiji,neutral,no,no,3
2007,timor-leste,neutral,no,no,2
2008,timor-leste,neutral,yes,neutral,1
2009,japan,neutral,no,no,2
2010,france,neutral,no,neutral,1
2011,france,neutral,no,no,2
2012,timor-leste,neutral,no,no,2
2013,timor-leste,neutral,no,no,2
2014,timor-leste,neutral,yes,neutral,1
2015,timor-leste,neutral,no,no,2
2016,france,neutral,no,no,0
2017,timor-leste,neutral,no,no,2
2018,france,neutral,yes,no,2
2019,japan,neutral,yes,yes,2
2020,japan,neutral,no,no,2
2021,japan,neutral,yes,no,1
2022,japan,neutral,yes,no,1
2023,japan,neutral,no,no,0
2024,japan,neutral,no,no,2
2025,japan,neutral,no,no,1
2026,japan,neutral,yes,neutral,1
2027,japan,neutral,yes,yes,0
2028,france,neutral,yes,yes,3
2029,france,neutral,no,no,2
2030,france,neutral,no,neutral,1
2031,netherlands,neutral,no,no,2
2032,france,neutral,no,no,1
2033,bangladesh,neutral,no,neutral,0
2034,nepal,neutral,yes,neutral,2
2035,bangladesh,neutral,yes,yes,3
2036,france,neutral,no,no,3
2037,nepal,neutral,no,yes,1
2038,nepal,neutral,no,neutral,2
2039,nepal,neutral,no,no,1
2040,bangladesh,neutral,yes,yes,3
2041,netherlands,neutral,no,no,1
2042,netherlands,neutral,no,no,1
2043,netherlands,neutral,no,no,0
2044,netherlands,neutral,yes,yes,2
2045,netherlands,neutral,yes,no,3
2046,netherlands,neutral,yes,yes,3
2047,iran,neutral,no,no,0
2048,netherlands,neutral,no,no,2
2049,iran,neutral,yes,yes,2
2050,netherlands,neutral,no,no,1
2051,netherlands,neutral,no,no,2
2052,netherlands,neutral,neutral,no,2
2053,nepal,neutral,yes,no,1
2054,nepal,neutral,no,no,3
2055,nepal,neutral,yes,no,3
2056,cambodia,neutral,yes,no,3
2057,bangladesh,neutral,no,no,1
2058,cambodia,neutral,no,no,2
2059,nepal,neutral,no,no,1
2060,nepal,neutral,no,neutral,1
2061,bangladesh,neutral,no,neutral,2
2062,nepal,neutral,yes,yes,3
2063,iran,neutral,no,yes,1
2064,iran,neutral,no,no,3
2065,bangladesh,neutral,no,no,2
2066,bangladesh,neutral,no,neutral,1
2067,bangladesh,neutral,yes,no,1
2068,china,neutral,no,no,3
2069,iran,neutral,no,no,2
2070,ukraine,neutral,no,neutral,1
2071,iran,neutral,yes,yes,3
2072,bangladesh,neutral,yes,no,1
2073,ukraine,neutral,yes,no,3
2074,iran,neutral,yes,yes,0
2075,iran,neutral,no,no,2
2076,iran,neutral,no,no,2
2077,iran,neutral,no,neutral,1
2078,ukraine,neutral,no,neutral,0
2079,cambodia,neutral,no,no,2
2080,iran,neutral,yes,yes,0
2081,china,neutral,yes,yes,3
2082,ukraine,neutral,no,neutral,1
2083,iran,neutral,yes,yes,0
2084,iran,neutral,no,no,2
2085,iran,neutral,no,yes,2
2086,ukraine,neutral,no,neutral,2
2087,cambodia,neutral,yes,yes,3
2088,cambodia,neutral,yes,yes,3
2089,cambodia,neutral,yes,no,3
2090,malaysia,neutral,yes,yes,0
2091,malaysia,neutral,yes,yes,2
2092,cambodia,neutral,yes,neutral,1
2093,cambodia,neutral,no,neutral,1
2094,cambodia,neutral,no,no,2
2095,cambodia,neutral,no,no,3
2096,ukraine,neutral,yes,yes,0
2097,cambodia,neutral,no,neutral,1
2098,malaysia,neutral,no,no,3
2099,china,neutral,no,no,1
2100,china,neutral,yes,yes,0
2101,ukraine,neutral,yes,yes,0
2102,china,neutral,yes,yes,2
2103,china,neutral,no,no,3
2104,china,neutral,no,yes,1
2105,china,neutral,no,no,2
2106,china,neutral,no,no,2
2107,china,neutral,no,no,1
2108,china,neutral,no,no,1
2109,china,neutral,no,no,2
2110,ukraine,neutral,yes,neutral,1
2111,ukraine,neutral,no,no,1
2112,ukraine,neutral,no,no,0
2113,south_korea,neutral,no,no,2
2114,indonesia,neutral,yes,yes,2
2115,myanmar,neutral,no,no,2
2116,myanmar,neutral,no,neutral,1
2117,ukraine,neutral,no,no,1
2118,malaysia,neutral,no,no,2
2119,singapore,neutral,no,no,0
2120,singapore,neutral,no,no,0
2121,mexico,neutral,yes,neutral,1
2122,south_korea,neutral,no,no,1
2123,south_korea,neutral,no,no,2
2124,south_korea,neutral,yes,no,2
2125,south_korea,neutral,no,no,0
2126,south_korea,neutral,yes,no,2
2127,south_korea,neutral,no,no,2
2128,south_korea,neutral,no,no,3
2129,south_korea,neutral,no,neutral,2
2130,mexico,neutral,no,no,2
2131,malaysia,neutral,no,no,1
2132,mexico,neutral,no,yes,2
2133,indonesia,neutral,no,no,2
2134,malaysia,neutral,yes,no,0
2135,malaysia,neutral,no,no,3
2136,indonesia,neutral,no,no,0
2137,malaysia,neutral,yes,no,2
2138,singapore,neutral,no,no,0
2139,saudi_arabia,neutral,yes,no,3
2140,venezuela,neutral,no,no,1
2141,malaysia,neutral,no,no,2
2142,malaysia,neutral,yes,no,3
2143,mexico,neutral,no,no,0
2144,saudi_arabia,neutral,no,neutral,1
2145,mexico,neutral,yes,yes,0
2146,mexico,neutral,no,no,3
2147,mexico,neutral,yes,no,2
2148,mexico,neutral,no,yes,0
2149,mexico,neutral,yes,neutral,2
2150,myanmar,neutral,no,no,3
2151,myanmar,neutral,yes,no,0
2152,mexico,neutral,no,no,1
2153,myanmar,neutral,no,no,0
2154,myanmar,neutral,no,neutral,1
2155,indonesia,neutral,no,neutral,3
2156,indonesia,neutral,no,no,3
2157,indonesia,neutral,yes,no,3
2158,indonesia,neutral,no,no,2
2159,indonesia,neutral,no,no,2
2160,singapore,neutral,yes,yes,0
2161,saudi_arabia,neutral,no,no,0
2162,singapore,neutral,no,neutral,2
2163,venezuela,neutral,no,neutral,3
2164,venezuela,neutral,no,no,1
2165,venezuela,neutral,no,neutral,1
2166,venezuela,neutral,yes,yes,3
2167,venezuela,neutral,yes,no,3
2168,venezuela,neutral,yes,no,2
2169,venezuela,neutral,yes,yes,0
2170,venezuela,neutral,yes,yes,2
2171,venezuela,neutral,yes,yes,3
2172,romania,neutral,yes,yes,2
2173,myanmar,neutral,no,no,3
2174,myanmar,neutral,yes,yes,3
2175,romania,neutral,yes,no,2
2176,myanmar,neutral,no,no,2
2177,myanmar,neutral,no,no,2
2178,myanmar,neutral,no,no,2
2179,saudi_arabia,neutral,no,neutral,1
2180,russia,neutral,no,no,2
2181,russia,neutral,no,no,0
2182,saudi_arabia,neutral,no,no,2
2183,saudi_arabia,neutral,no,neutral,0
2184,myanmar,neutral,no,no,2
2185,myanmar,neutral,no,no,2
2186,myanmar,neutral,yes,yes,2
2187,myanmar,neutral,no,no,3
2188,germany,neutral,no,neutral,1
2189,saudi_arabia,neutral,no,no,2
2190,germany,neutral,no,neutral,1
2191,romania,neutral,yes,yes,3
2192,singapore,neutral,yes,no,2
2193,lebanon,neutral,no,yes,2
2194,singapore,neutral,no,no,2
2195,russia,neutral,no,no,2
2196,lebanon,neutral,no,no,2
2197,saudi_arabia,neutral,no,no,3
2198,saudi_arabia,neutral,no,no,2
2199,saudi_arabia,neutral,no,no,1
2200,russia,neutral,yes,no,1
2201,russia,neutral,yes,yes,0
2202,russia,neutral,no,no,2
2203,saudi_arabia,neutral,no,no,3
2204,russia,neutral,yes,neutral,0
2205,germany,neutral,no,neutral,1
2206,germany,neutral,yes,no,3
2207,germany,neutral,no,no,3
2208,saudi_arabia,neutral,yes,yes,0
2209,saudi_arabia,neutral,yes,yes,1
2210,germany,neutral,yes,no,3
2211,saudi_arabia,neutral,no,neutral,2
2212,romania,neutral,no,no,1
2213,romania,neutral,yes,yes,1
2214,romania,neutral,yes,yes,0
2215,germany,neutral,no,no,2
2216,romania,neutral,no,no,1
2217,türkiye,neutral,no,no,3
2218,germany,neutral,yes,no,3
2219,romania,neutral,yes,yes,3
2220,romania,neutral,yes,yes,3
2221,romania,neutral,no,yes,1
2222,united_states_of_america,neutral,yes,yes,2
2223,romania,neutral,no,neutral,2
2224,afghanistan,neutral,yes,yes,2
2225,croatia,neutral,no,no,2
2226,hong_kong,neutral,yes,neutral,1
2227,russia,neutral,yes,yes,3
2228,lebanon,neutral,yes,neutral,1
2229,united_kingdom,neutral,yes,no,2
2230,russia,neutral,no,no,2
2231,russia,neutral,no,no,3
2232,north_macedonia,neutral,yes,no,3
2233,russia,neutral,yes,neutral,1
2234,north_macedonia,neutral,no,no,1
2235,russia,neutral,yes,yes,3
2236,north_macedonia,neutral,no,neutral,2
2237,cyprus,neutral,yes,neutral,1
2238,türkiye,neutral,no,neutral,2
2239,germany,neutral,yes,yes,1
2240,germany,neutral,no,neutral,2
2241,türkiye,neutral,no,neutral,2
2242,türkiye,neutral,yes,neutral,0
2243,germany,neutral,no,neutral,1
2244,croatia,neutral,no,no,3
2245,united_states_of_america,neutral,yes,neutral,1
2246,united_states_of_america,neutral,no,neutral,1
2247,united_states_of_america,neutral,no,no,2
2248,germany,neutral,no,no,2
2249,united_states_of_america,neutral,no,no,1
2250,germany,neutral,no,neutral,0
2251,lebanon,neutral,no,no,1
2252,canada,neutral,yes,no,3
2253,lebanon,neutral,no,yes,0
2254,hong_kong,neutral,no,yes,2
2255,lebanon,neutral,no,no,3
2256,afghanistan,neutral,no,neutral,3
2257,lebanon,neutral,no,neutral,1
2258,lebanon,neutral,no,neutral,0
2259,afghanistan,neutral,no,no,3
2260,north_macedonia,neutral,no,neutral,1
2261,north_macedonia,neutral,yes,neutral,1
2262,north_macedonia,neutral,no,neutral,2
2263,north_macedonia,neutral,yes,yes,0
2264,north_macedonia,neutral,yes,yes,2
2265,north_macedonia,neutral,yes,yes,3
2266,united_kingdom,neutral,yes,no,2
2267,north_macedonia,neutral,no,no,2
2268,cyprus,neutral,no,no,1
2269,north_macedonia,neutral,yes,yes,3
2270,canada,neutral,yes,neutral,3
2271,united_kingdom,neutral,yes,yes,3
2272,türkiye,neutral,no,no,2
2273,türkiye,neutral,no,no,2
2274,türkiye,neutral,no,no,3
2275,türkiye,neutral,yes,yes,2
2276,india,neutral,yes,yes,2
2277,india,neutral,yes,yes,3
2278,india,neutral,yes,yes,1
2279,croatia,neutral,no,no,2
2280,türkiye,neutral,no,no,2
2281,türkiye,neutral,no,no,2
2282,türkiye,neutral,yes,no,1
2283,papua_new_guinea,neutral,no,neutral,0
2284,croatia,neutral,yes,neutral,0
2285,croatia,neutral,yes,yes,2
2286,united_states_of_america,neutral,no,no,2
2287,croatia,neutral,no,neutral,2
2288,united_states_of_america,neutral,no,no,2
2289,united_states_of_america,neutral,no,no,2
2290,croatia,neutral,yes,no,3
2291,united_states_of_america,neutral,yes,yes,3
2292,united_states_of_america,neutral,no,no,2
2293,united_states_of_america,neutral,no,no,0
2294,united_states_of_america,neutral,yes,yes,0
2295,hong_kong,neutral,yes,no,3
2296,afghanistan,neutral,no,no,1
2297,afghanistan,neutral,yes,neutral,2
2298,afghanistan,neutral,no,neutral,2
2299,hong_kong,neutral,yes,yes,0
2300,afghanistan,neutral,no,no,2
2301,papua_new_guinea,neutral,no,no,1
2302,afghanistan,neutral,yes,yes,3
2303,afghanistan,neutral,yes,yes,0
2304,afghanistan,neutral,yes,yes,1
2305,afghanistan,neutral,yes,yes,2
2306,vietnam,neutral,no,no,0
2307,united_kingdom,neutral,yes,no,3
2308,hong_kong,neutral,no,no,3
2309,united_kingdom,neutral,yes,no,3
2310,united_kingdom,neutral,yes,no,2
2311,united_kingdom,neutral,no,neutral,1
2312,united_kingdom,neutral,yes,neutral,1
2313,united_kingdom,neutral,no,no,1
2314,cyprus,neutral,yes,yes,0
2315,india,neutral,yes,yes,3
2316,india,neutral,yes,yes,3
2317,india,neutral,no,neutral,1
2318,cyprus,neutral,no,no,1
2319,india,neutral,yes,yes,3
2320,india,neutral,no,no,3
2321,india,neutral,no,yes,2
2322,croatia,neutral,no,no,1
2323,cyprus,neutral,no,neutral,0
2324,cyprus,neutral,no,no,3
2325,canada,neutral,neutral,no,2
2326,chile,neutral,no,neutral,1
2327,papua_new_guinea,neutral,no,no,3
2328,spain,neutral,no,neutral,2
2329,spain,neutral,no,neutral,2
2330,croatia,neutral,no,neutral,2
2331,croatia,neutral,yes,neutral,2
2332,croatia,neutral,yes,yes,2
2333,hong_kong,neutral,yes,no,1
2334,hong_kong,neutral,yes,yes,0
2335,hong_kong,neutral,no,no,2
2336,papua_new_guinea,neutral,no,yes,1
2337,hong_kong,neutral,no,no,2
2338,hong_kong,neutral,no,no,3
2339,hong_kong,neutral,yes,yes,0
2340,papua_new_guinea,neutral,no,no,3
2341,papua_new_guinea,neutral,yes,yes,3
2342,spain,neutral,yes,yes,3
2343,cyprus,neutral,yes,yes,3
2344,cyprus,neutral,no,no,1
2345,south_sudan,neutral,no,neutral,1
2346,cyprus,neutral,no,no,0
2347,ethiopia,neutral,no,yes,1
2348,zimbabwe,neutral,no,no,3
2349,chile,neutral,no,no,2
2350,spain,neutral,yes,neutral,1
2351,cyprus,neutral,yes,no,0
2352,cyprus,neutral,no,no,1
2353,spain,neutral,yes,neutral,1
2354,south_sudan,neutral,no,no,2
2355,canada,neutral,no,no,0
2356,canada,neutral,no,no,1
2357,spain,neutral,no,no,2
2358,spain,neutral,no,neutral,1
2359,spain,neutral,no,no,1
2360,ethiopia,neutral,yes,yes,3
2361,canada,neutral,yes,no,2
2362,canada,neutral,no,no,2
2363,canada,neutral,no,no,0
2364,papua_new_guinea,neutral,no,no,2
2365,papua_new_guinea,neutral,no,no,0
2366,papua_new_guinea,neutral,no,neutral,2
2367,ethiopia,neutral,no,no,3
2368,iraq,neutral,yes,yes,3
2369,iraq,neutral,yes,no,1
2370,iraq,neutral,no,no,2
2371,papua_new_guinea,neutral,no,no,2
2372,iraq,neutral,no,no,3
2373,iraq,neutral,yes,yes,3
2374,vietnam,neutral,no,no,2
2375,vietnam,neutral,no,neutral,1
2376,vietnam,neutral,yes,no,0
2377,vietnam,neutral,no,no,0
2378,vietnam,neutral,no,no,3
2379,vietnam,neutral,no,no,1
2380,hungary,neutral,yes,yes,2
2381,vietnam,neutral,no,no,3
2382,vietnam,neutral,no,no,0
2383,vietnam,neutral,no,neutral,0
2384,vietnam,neutral,yes,yes,2
2385,vietnam,neutral,yes,neutral,1
2386,chile,neutral,yes,neutral,1
2387,chile,neutral,no,neutral,0
2388,chile,neutral,no,neutral,1
2389,zimbabwe,neutral,yes,yes,3
2390,zimbabwe,neutral,yes,neutral,1
2391,chile,neutral,no,no,2
2392,chile,neutral,no,no,0
2393,chile,neutral,no,no,2
2394,chile,neutral,no,neutral,1
2395,chile,neutral,no,neutral,1
2396,chile,neutral,no,no,1
2397,egypt,neutral,no,neutral,2
2398,zimbabwe,neutral,yes,yes,3
2399,spain,neutral,no,no,1
2400,spain,neutral,yes,yes,2
2401,australia,neutral,yes,neutral,1
2402,australia,neutral,yes,no,2
2403,sweden,neutral,yes,yes,0
2404,sweden,neutral,no,no,2
2405,sweden,neutral,no,neutral,1
2406,israel,neutral,yes,no,3
2407,sweden,neutral,no,no,2
2408,sweden,neutral,no,no,0
2409,iraq,neutral,no,no,2
2410,iraq,neutral,no,no,3
2411,egypt,neutral,yes,yes,1
2412,iraq,neutral,yes,no,3
2413,iraq,neutral,no,no,1
2414,south_sudan,neutral,yes,yes,0
2415,laos,neutral,no,no,2
2416,greece,neutral,no,yes,0
2417,iraq,neutral,no,no,2
2418,egypt,neutral,yes,no,1
2419,greece,neutral,yes,yes,0
2420,greece,neutral,yes,yes,3
2421,zimbabwe,neutral,no,no,2
2422,hungary,neutral,yes,yes,0
2423,zimbabwe,neutral,no,no,3
2424,israel,neutral,no,no,3
2425,ethiopia,neutral,no,neutral,1
2426,ethiopia,neutral,yes,no,3
