row_index,country,gold,initial,final,cluster
1565,bosnia_and_herzegovina,no,no,neutral,0
1566,bosnia_and_herzegovina,yes,yes,yes,0
1567,bosnia_and_herzegovina,no,yes,neutral,0
1568,bosnia_and_herzegovina,no,yes,neutral,1
1569,bosnia_and_herzegovina,no,yes,neutral,0
1570,bosnia_and_herzegovina,no,yes,neutral,0
1571,bosnia_and_herzegovina,no,yes,no,1
1572,bosnia_and_herzegovina,no,yes,neutral,0
1573,bosnia_and_herzegovina,no,yes,no,2
1574,bosnia_and_herzegovina,no,yes,neutral,1
1575,bosnia_and_herzegovina,no,yes,no,1
1576,bosnia_and_herzegovina,no,yes,no,1
1577,palestinian_territories,no,yes,no,1
1578,palestinian_territories,yes,yes,neutral,0
1579,palestinian_territories,no,no,neutral,1
1580,palestinian_territories,no,yes,neutral,1
1581,palestinian_territories,no,yes,neutral,1
1582,palestinian_territories,no,yes,neutral,2
1583,palestinian_territories,no,yes,neutral,1
1584,palestinian_territories,no,yes,no,0
1585,palestinian_territories,no,yes,yes,0
1586,palestinian_territories,no,yes,no,0
1587,palestinian_territories,no,no,neutral,0
1588,palestinian_territories,no,yes,no,0
1589,palestinian_territories,no,yes,no,3
1590,palestinian_territories,no,yes,no,3
1591,syria,no,yes,neutral,2
1592,syria,no,yes,neutral,2
1593,syria,no,yes,neutral,1
1594,syria,no,yes,no,0
1595,syria,no,yes,neutral,0
1596,syria,no,yes,neutral,3
1597,kenya,no,yes,neutral,3
1598,kenya,no,yes,no,3
1599,kenya,no,no,no,1
1600,kenya,no,no,neutral,0
1601,kenya,no,no,neutral,3
1602,kenya,no,yes,neutral,0
1603,kenya,no,yes,neutral,0
1604,kenya,no,yes,no,0
1605,kenya,no,yes,neutral,1
1606,kenya,no,no,no,0
1607,kenya,no,no,no,1
1608,kenya,no,yes,neutral,0
1609,new_zealand,yes,yes,neutral,0
1610,new_zealand,no,yes,neutral,2
1611,new_zealand,no,yes,neutral,1
1612,new_zealand,no,yes,neutral,2
1613,new_zealand,no,yes,neutral,0
1614,new_zealand,no,yes,neutral,0
1615,new_zealand,no,yes,neutral,0
1616,new_zealand,no,yes,no,0
1617,new_zealand,no,yes,neutral,0
1618,new_zealand,no,yes,neutral,1
1619,new_zealand,no,yes,neutral,1
1620,new_zealand,no,no,neutral,1
1621,new_zealand,no,no,neutral,3
1622,new_zealand,no,yes,neutral,0
1623,new_zealand,no,yes,neutral,2
1624,peru,no,yes,no,2
1625,peru,no,yes,neutral,0
1626,peru,no,yes,neutral,1
1627,peru,no,yes,neutral,3
1628,peru,no,yes,neutral,0
1629,peru,no,yes,neutral,1
1630,peru,no,yes,neutral,3
1631,peru,no,yes,neutral,0
1632,peru,no,yes,no,1
1633,laos,no,no,neutral,1
1634,laos,no,no,neutral,2
1635,laos,no,yes,no,2
1636,laos,no,yes,neutral,0
1637,laos,no,yes,neutral,3
1638,laos,yes,yes,neutral,2
1639,laos,no,yes,no,0
1640,laos,yes,yes,neutral,2
1641,laos,no,yes,neutral,2
1642,laos,no,yes,neutral,0
1643,laos,no,yes,no,1
1644,laos,no,yes,no,1
1645,cyprus,no,yes,neutral,1
1646,cyprus,no,yes,neutral,3
1647,cyprus,no,yes,no,1
1648,cyprus,no,yes,neutral,1
1649,cyprus,no,yes,neutral,0
1650,cyprus,no,yes,neutral,1
1651,cyprus,no,yes,no,0
1652,cyprus,no,yes,no,0
1653,cyprus,no,yes,neutral,0
1654,cyprus,no,yes,no,2
1655,cyprus,no,yes,no,2
1656,cyprus,no,yes,no,1
1657,india,no,no,no,1
1658,india,no,yes,no,3
1659,india,no,no,no,2
1660,india,no,yes,neutral,1
1661,india,no,yes,neutral,2
1662,india,no,yes,neutral,3
1663,india,no,no,neutral,2
1664,india,no,yes,neutral,1
1665,india,no,yes,neutral,0
1666,india,no,yes,no,1
1667,india,no,yes,neutral,0
1668,iran,no,yes,neutral,3
1669,iran,no,no,no,0
1670,iran,no,yes,no,0
1671,iran,no,yes,neutral,3
1672,iran,no,yes,neutral,1
1673,iran,no,yes,neutral,1
1674,iran,no,yes,neutral,1
1675,iran,no,yes,no,2
1676,iran,no,yes,neutral,0
1677,iran,no,yes,neutral,3
1678,iran,no,yes,neutral,3
1679,iran,no,yes,neutral,0
1680,iran,no,yes,neutral,0
1681,iran,no,yes,neutral,3
1682,greece,no,yes,neutral,0
1683,greece,no,yes,neutral,0
1684,greece,no,yes,no,3
1685,greece,no,yes,neutral,1
1686,greece,no,yes,neutral,3
1687,greece,no,yes,neutral,0
1688,greece,no,yes,no,3
1689,greece,no,yes,neutral,0
1690,greece,no,yes,no,1
1691,greece,no,yes,neutral,1
1692,greece,no,yes,no,2
1693,greece,no,yes,neutral,0
1694,venezuela,no,yes,neutral,0
1695,venezuela,no,no,neutral,2
1696,venezuela,no,yes,no,3
1697,venezuela,no,no,neutral,1
1698,venezuela,no,no,neutral,1
1699,venezuela,no,yes,neutral,1
1700,venezuela,no,yes,neutral,2
1701,venezuela,no,yes,neutral,1
1702,venezuela,no,yes,no,1
1703,venezuela,no,yes,no,1
1704,venezuela,yes,yes,neutral,0
1705,venezuela,no,yes,neutral,1
1706,saudi_arabia,no,yes,neutral,1
1707,saudi_arabia,no,yes,no,2
1708,saudi_arabia,no,yes,neutral,3
1709,saudi_arabia,no,yes,neutral,0
1710,saudi_arabia,no,yes,neutral,0
1711,saudi_arabia,no,yes,neutral,1
1712,saudi_arabia,no,yes,neutral,2
1713,saudi_arabia,no,yes,neutral,0
1714,saudi_arabia,no,yes,no,1
1715,saudi_arabia,no,yes,no,3
1716,saudi_arabia,no,yes,no,2
1717,saudi_arabia,no,yes,neutral,1
1718,saudi_arabia,no,yes,no,1
1719,saudi_arabia,no,yes,neutral,1
1720,saudi_arabia,no,yes,no,3
1721,israel,no,yes,neutral,2
1722,israel,no,yes,neutral,2
1723,israel,no,yes,no,0
1724,israel,no,no,neutral,1
1725,israel,no,no,neutral,1
1726,israel,no,yes,neutral,0
1727,israel,no,yes,neutral,1
1728,israel,no,yes,neutral,1
1729,israel,no,yes,neutral,1
1730,israel,no,yes,neutral,1
1731,israel,no,no,neutral,0
1732,israel,no,no,no,1
1733,israel,no,yes,neutral,0
1734,israel,no,yes,neutral,3
1735,hungary,no,no,neutral,1
1736,hungary,no,yes,neutral,1
1737,hungary,no,yes,neutral,1
1738,hungary,no,yes,no,0
1739,hungary,no,yes,neutral,1
1740,hungary,no,no,no,2
1741,hungary,no,yes,no,3
1742,hungary,no,yes,neutral,0
1743,hungary,no,yes,neutral,2
1744,hungary,no,yes,neutral,2
1745,hungary,no,yes,no,1
1746,hungary,no,yes,neutral,1
1747,samoa,no,yes,neutral,1
1748,samoa,no,yes,neutral,0
1749,samoa,no,no,neutral,3
1750,samoa,no,yes,neutral,1
1751,samoa,no,yes,no,1
1752,samoa,no,yes,no,0
1753,samoa,no,yes,no,0
1754,samoa,no,yes,no,2
1755,samoa,no,yes,no,0
1756,samoa,no,yes,no,1
1757,samoa,yes,yes,yes,0
1758,samoa,no,yes,no,0
1759,türkiye,no,yes,neutral,1
1760,türkiye,no,yes,neutral,1
1761,türkiye,no,yes,neutral,1
1762,türkiye,no,yes,neutral,0
1763,türkiye,no,yes,no,0
1764,türkiye,no,yes,no,0
1765,türkiye,no,yes,no,3
1766,türkiye,no,yes,neutral,0
1767,türkiye,no,no,neutral,3
1768,türkiye,no,yes,neutral,1
1769,türkiye,no,yes,neutral,2
1770,türkiye,no,yes,neutral,2
1771,united_states_of_america,no,yes,neutral,3
1772,united_states_of_america,no,yes,no,3
1773,united_states_of_america,no,yes,no,2
1774,united_states_of_america,no,yes,neutral,2
1775,united_states_of_america,no,no,neutral,1
1776,united_states_of_america,no,yes,neutral,1
1777,united_states_of_america,no,yes,neutral,0
1778,united_states_of_america,no,yes,neutral,1
1779,united_states_of_america,no,yes,neutral,1
1780,united_states_of_america,no,yes,neutral,0
1781,united_states_of_america,no,yes,no,0
1782,united_states_of_america,no,yes,yes,1
1783,united_states_of_america,no,yes,neutral,1
1784,united_states_of_america,no,yes,neutral,0
1785,united_states_of_america,no,yes,neutral,0
1786,cambodia,no,yes,no,2
1787,cambodia,no,yes,neutral,3
1788,cambodia,no,yes,neutral,3
1789,cambodia,no,yes,neutral,3
1790,cambodia,no,yes,neutral,1
1791,cambodia,no,yes,neutral,2
1792,cambodia,no,yes,neutral,0
1793,cambodia,no,yes,no,2
1794,cambodia,no,yes,neutral,1
1795,cambodia,no,yes,neutral,1
1796,cambodia,no,yes,neutral,2
1797,cambodia,no,yes,neutral,2
1798,south_sudan,no,yes,no,1
1799,south_sudan,no,yes,no,1
1800,south_sudan,no,no,neutral,1
1801,south_sudan,no,yes,neutral,1
1802,south_sudan,no,yes,neutral,2
1803,south_sudan,no,yes,neutral,1
1804,south_sudan,no,yes,neutral,2
1805,south_sudan,no,no,neutral,0
1806,south_sudan,no,yes,neutral,3
1807,sudan,no,yes,no,0
1808,romania,no,no,neutral,2
1809,russia,yes,yes,no,1
1810,nepal,no,no,neutral,1
1811,portugal,yes,no,neutral,3
1812,ireland,yes,yes,neutral,1
1813,mauritius,no,yes,no,1
1814,netherlands,no,yes,neutral,1
1815,iran,yes,yes,neutral,2
1816,samoa,yes,yes,no,2
1817,cambodia,no,yes,neutral,0
1818,austria,neutral,yes,no,1
1819,austria,neutral,no,neutral,1
1820,austria,neutral,yes,neutral,1
1821,austria,neutral,no,neutral,1
1822,poland,neutral,yes,no,1
1823,austria,neutral,yes,no,1
1824,austria,neutral,no,neutral,1
1825,austria,neutral,yes,no,1
1826,austria,neutral,yes,no,0
1827,austria,neutral,yes,neutral,1
1828,poland,neutral,yes,neutral,3
1829,austria,neutral,yes,yes,0
1830,poland,neutral,yes,neutral,3
1831,poland,neutral,no,no,1
1832,poland,neutral,yes,neutral,1
1833,poland,neutral,yes,no,0
1834,poland,neutral,no,no,1
1835,poland,neutral,yes,no,1
1836,poland,neutral,yes,no,1
1837,poland,neutral,yes,neutral,3
1838,somalia,neutral,yes,no,1
1839,poland,neutral,yes,no,1
1840,somalia,neutral,yes,no,1
1841,somalia,neutral,no,neutral,3
1842,somalia,neutral,yes,neutral,1
1843,somalia,neutral,yes,neutral,3
1844,somalia,neutral,yes,no,2
1845,somalia,neutral,yes,no,1
1846,somalia,neutral,yes,no,1
1847,somalia,neutral,no,no,1
1848,somalia,neutral,no,no,1
1849,somalia,neutral,yes,no,1
1850,somalia,neutral,yes,no,1
1851,brazil,neutral,yes,neutral,0
1852,somalia,neutral,yes,no,1
1853,somalia,neutral,yes,no,3
1854,somalia,neutral,yes,yes,3
1855,syria,neutral,yes,no,1
1856,syria,neutral,yes,no,1
1857,syria,neutral,no,no,1
1858,syria,neutral,yes,no,1
1859,syria,neutral,yes,no,0
1860,syria,neutral,yes,yes,0
1861,brazil,neutral,yes,no,1
1862,brazil,neutral,yes,no,1
1863,brazil,neutral,yes,no,0
1864,brazil,neutral,yes,no,1
1865,brazil,neutral,yes,no,0
1866,tonga,neutral,yes,no,1
1867,tonga,neutral,no,no,1
1868,brazil,neutral,yes,neutral,0
1869,brazil,neutral,yes,neutral,2
1870,south_africa,neutral,yes,neutral,0
1871,tonga,neutral,no,no,1
1872,samoa,neutral,yes,yes,0
1873,tonga,neutral,yes,no,1
1874,tonga,neutral,no,neutral,3
1875,tonga,neutral,yes,no,1
1876,tonga,neutral,no,neutral,1
1877,tonga,neutral,no,neutral,1
1878,tonga,neutral,no,neutral,1
1879,tonga,neutral,yes,no,1
1880,south_africa,neutral,yes,no,2
1881,tonga,neutral,no,neutral,1
1882,south_africa,neutral,no,no,1
1883,south_africa,neutral,no,neutral,3
1884,south_africa,neutral,yes,neutral,1
1885,south_africa,neutral,yes,yes,1
1886,south_africa,neutral,yes,neutral,2
1887,south_africa,neutral,yes,no,2
1888,south_africa,neutral,yes,neutral,0
1889,samoa,neutral,yes,yes,2
1890,south_africa,neutral,yes,no,1
1891,samoa,neutral,no,neutral,0
1892,south_africa,neutral,no,no,1
1893,south_africa,neutral,yes,neutral,0
1894,samoa,neutral,yes,no,1
1895,samoa,neutral,yes,no,1
1896,samoa,neutral,no,no,0
1897,samoa,neutral,yes,no,0
1898,samoa,neutral,yes,no,0
1899,peru,neutral,yes,neutral,2
1900,samoa,neutral,yes,neutral,3
1901,samoa,neutral,yes,no,1
1902,samoa,neutral,yes,neutral,3
1903,philippines,neutral,yes,no,1
1904,peru,neutral,yes,yes,1
1905,peru,neutral,yes,no,0
1906,peru,neutral,yes,no,0
1907,peru,neutral,yes,no,0
1908,peru,neutral,yes,no,1
1909,colombia,neutral,yes,no,1
1910,peru,neutral,yes,no,2
1911,philippines,neutral,yes,no,0
1912,peru,neutral,no,neutral,1
1913,peru,neutral,yes,no,2
1914,peru,neutral,yes,neutral,1
1915,peru,neutral,yes,neutral,1
1916,philippines,neutral,yes,no,0
1917,philippines,neutral,no,neutral,1
1918,philippines,neutral,yes,no,1
1919,philippines,neutral,yes,neutral,3
1920,philippines,neutral,yes,neutral,1
1921,philippines,neutral,yes,no,1
1922,pakistan,neutral,yes,no,1
1923,colombia,neutral,yes,neutral,1
1924,malta,neutral,yes,neutral,1
1925,colombia,neutral,yes,no,1
1926,malta,neutral,yes,no,2
1927,colombia,neutral,yes,no,1
1928,colombia,neutral,yes,no,1
1929,colombia,neutral,yes,no,1
1930,colombia,neutral,no,no,1
1931,colombia,neutral,yes,no,2
1932,colombia,neutral,yes,yes,1
1933,colombia,neutral,yes,neutral,1
1934,malta,neutral,yes,no,1
1935,malta,neutral,yes,no,1
1936,colombia,neutral,yes,yes,1
1937,bosnia_and_herzegovina,neutral,yes,no,0
1938,pakistan,neutral,yes,no,1
1939,pakistan,neutral,no,no,1
1940,pakistan,neutral,no,no,1
1941,malta,neutral,yes,neutral,1
1942,pakistan,neutral,no,neutral,1
1943,pakistan,neutral,yes,yes,0
1944,pakistan,neutral,no,no,0
1945,pakistan,neutral,yes,no,1
1946,pakistan,neutral,yes,no,0
1947,pakistan,neutral,yes,no,1
1948,pakistan,neutral,yes,no,1
1949,malta,neutral,no,no,1
1950,malta,neutral,yes,no,1
1951,malta,neutral,yes,neutral,0
1952,malta,neutral,yes,no,2
1953,malta,neutral,yes,no,2
1954,malta,neutral,no,no,1
1955,malta,neutral,yes,no,0
1956,sri_lanka,neutral,yes,no,3
1957,sri_lanka,neutral,no,neutral,1
1958,bosnia_and_herzegovina,neutral,yes,neutral,0
1959,sri_lanka,neutral,yes,neutral,1
1960,bosnia_and_herzegovina,neutral,yes,neutral,3
1961,kenya,neutral,yes,neutral,1
1962,bosnia_and_herzegovina,neutral,yes,no,1
1963,bosnia_and_herzegovina,neutral,yes,yes,0
1964,bosnia_and_herzegovina,neutral,yes,no,0
1965,sri_lanka,neutral,yes,no,0
1966,ireland,neutral,yes,no,0
1967,ireland,neutral,yes,no,0
1968,bosnia_and_herzegovina,neutral,yes,no,0
1969,bosnia_and_herzegovina,neutral,yes,no,1
1970,bosnia_and_herzegovina,neutral,yes,no,1
1971,bosnia_and_herzegovina,neutral,yes,no,1
1972,sri_lanka,neutral,yes,no,1
1973,sri_lanka,neutral,yes,no,0
1974,kenya,neutral,no,no,1
1975,kenya,neutral,yes,no,1
1976,sri_lanka,neutral,yes,no,2
1977,kenya,neutral,yes,neutral,1
1978,sri_lanka,neutral,yes,no,1
1979,timor-leste,neutral,yes,no,1
1980,sri_lanka,neutral,yes,no,1
1981,sri_lanka,neutral,yes,neutral,0
1982,sri_lanka,neutral,yes,neutral,1
1983,kenya,neutral,yes,neutral,1
1984,timor-leste,neutral,yes,no,0
1985,ireland,neutral,yes,neutral,0
1986,kenya,neutral,yes,neutral,1
1987,kenya,neutral,yes,yes,3
1988,kenya,neutral,yes,no,1
1989,timor-leste,neutral,yes,no,1
1990,japan,neutral,yes,yes,3
1991,kenya,neutral,yes,no,1
1992,ireland,neutral,yes,neutral,1
1993,ireland,neutral,yes,neutral,0
1994,timor-leste,neutral,no,no,1
1995,ireland,neutral,yes,no,3
1996,ireland,neutral,yes,neutral,2
1997,timor-leste,neutral,yes,no,1
1998,ireland,neutral,no,no,2
1999,ireland,neutral,yes,neutral,1
2000,ireland,neutral,yes,no,0
2001,france,neutral,yes,neutral,1
2002,nepal,neutral,yes,neutral,0
2003,nepal,neutral,yes,no,0
2004,fiji,neutral,yes,no,1
2005,fiji,neutral,yes,neutral,1
2006,fiji,neutral,yes,no,2
2007,timor-leste,neutral,no,neutral,1
2008,timor-leste,neutral,yes,no,3
2009,japan,neutral,yes,neutral,3
2010,france,neutral,yes,no,1
2011,france,neutral,yes,no,1
2012,timor-leste,neutral,yes,neutral,1
2013,timor-leste,neutral,yes,neutral,3
2014,timor-leste,neutral,yes,no,1
2015,timor-leste,neutral,yes,no,1
2016,france,neutral,yes,neutral,0
2017,timor-leste,neutral,yes,neutral,1
2018,france,neutral,yes,neutral,1
2019,japan,neutral,yes,neutral,2
2020,japan,neutral,yes,neutral,3
2021,japan,neutral,yes,no,3
2022,japan,neutral,no,no,1
2023,japan,neutral,yes,no,0
2024,japan,neutral,yes,neutral,1
2025,japan,neutral,yes,neutral,1
2026,japan,neutral,yes,no,0
2027,japan,neutral,yes,neutral,2
2028,france,neutral,yes,yes,1
2029,france,neutral,yes,no,1
2030,france,neutral,yes,no,1
2031,netherlands,neutral,yes,neutral,1
2032,france,neutral,yes,no,0
2033,bangladesh,neutral,yes,no,0
2034,nepal,neutral,yes,no,1
2035,bangladesh,neutral,yes,yes,1
2036,france,neutral,yes,no,1
2037,nepal,neutral,yes,no,0
2038,nepal,neutral,yes,no,1
2039,nepal,neutral,yes,no,0
2040,bangladesh,neutral,yes,yes,3
2041,netherlands,neutral,yes,no,1
2042,netherlands,neutral,yes,no,0
2043,netherlands,neutral,yes,neutral,0
2044,netherlands,neutral,yes,yes,3
2045,netherlands,neutral,yes,no,3
2046,netherlands,neutral,yes,yes,1
2047,iran,neutral,yes,neutral,0
2048,netherlands,neutral,yes,neutral,3
2049,iran,neutral,yes,neutral,3
2050,netherlands,neutral,yes,neutral,3
2051,netherlands,neutral,yes,no,3
2052,netherlands,neutral,yes,no,3
2053,nepal,neutral,yes,no,2
2054,nepal,neutral,no,neutral,3
2055,nepal,neutral,yes,neutral,3
2056,cambodia,neutral,yes,neutral,1
2057,bangladesh,neutral,yes,no,1
2058,cambodia,neutral,no,neutral,3
2059,nepal,neutral,yes,neutral,1
2060,nepal,neutral,yes,no,1
2061,bangladesh,neutral,yes,no,0
2062,nepal,neutral,yes,yes,3
2063,iran,neutral,no,no,1
2064,iran,neutral,no,neutral,1
2065,bangladesh,neutral,yes,neutral,2
2066,bangladesh,neutral,no,no,1
2067,bangladesh,neutral,yes,no,2
2068,china,neutral,no,no,1
2069,iran,neutral,yes,neutral,3
2070,ukraine,neutral,yes,no,1
2071,iran,neutral,yes,yes,3
2072,bangladesh,neutral,no,no,1
2073,ukraine,neutral,yes,neutral,2
2074,iran,neutral,yes,yes,2
2075,iran,neutral,no,neutral,1
2076,iran,neutral,yes,neutral,3
2077,iran,neutral,yes,no,1
2078,ukraine,neutral,yes,no,1
2079,cambodia,neutral,yes,no,1
2080,iran,neutral,yes,neutral,0
2081,china,neutral,yes,yes,2
2082,ukraine,neutral,yes,no,1
2083,iran,neutral,yes,no,0
2084,iran,neutral,yes,no,0
2085,iran,neutral,yes,no,0
2086,ukraine,neutral,yes,no,1
2087,cambodia,neutral,yes,neutral,1
2088,cambodia,neutral,yes,neutral,1
2089,cambodia,neutral,no,neutral,1
2090,malaysia,neutral,yes,neutral,0
2091,malaysia,neutral,yes,neutral,1
2092,cambodia,neutral,yes,no,1
2093,cambodia,neutral,no,no,1
2094,cambodia,neutral,yes,neutral,3
2095,cambodia,neutral,yes,neutral,1
2096,ukraine,neutral,yes,neutral,0
2097,cambodia,neutral,yes,no,2
2098,malaysia,neutral,yes,no,2
2099,china,neutral,yes,neutral,0
2100,china,neutral,yes,neutral,0
2101,ukraine,neutral,yes,yes,2
2102,china,neutral,yes,neutral,1
2103,china,neutral,yes,neutral,3
2104,china,neutral,yes,no,0
2105,china,neutral,no,no,1
2106,china,neutral,yes,neutral,1
2107,china,neutral,yes,no,1
2108,china,neutral,yes,no,1
2109,china,neutral,yes,no,1
2110,ukraine,neutral,yes,yes,1
2111,ukraine,neutral,yes,no,1
2112,ukraine,neutral,yes,neutral,0
2113,south_korea,neutral,yes,neutral,1
2114,indonesia,neutral,yes,yes,0
2115,myanmar,neutral,yes,no,1
2116,myanmar,neutral,yes,no,1
2117,ukraine,neutral,yes,no,3
2118,malaysia,neutral,yes,neutral,3
2119,singapore,neutral,yes,no,0
2120,singapore,neutral,yes,no,0
2121,mexico,neutral,no,neutral,1
2122,south_korea,neutral,yes,neutral,1
2123,south_korea,neutral,yes,neutral,3
2124,south_korea,neutral,yes,neutral,1
2125,south_korea,neutral,yes,neutral,0
2126,south_korea,neutral,yes,neutral,1
2127,south_korea,neutral,yes,neutral,1
2128,south_korea,neutral,yes,no,1
2129,south_korea,neutral,yes,no,1
2130,mexico,neutral,yes,neutral,0
2131,malaysia,neutral,yes,no,1
2132,mexico,neutral,yes,no,1
2133,indonesia,neutral,yes,neutral,1
2134,malaysia,neutral,yes,no,0
2135,malaysia,neutral,yes,neutral,2
2136,indonesia,neutral,yes,neutral,0
2137,malaysia,neutral,yes,no,1
2138,singapore,neutral,yes,neutral,1
2139,saudi_arabia,neutral,yes,neutral,1
2140,venezuela,neutral,yes,neutral,0
2141,malaysia,neutral,yes,neutral,1
2142,malaysia,neutral,yes,neutral,2
2143,mexico,neutral,yes,neutral,0
2144,saudi_arabia,neutral,yes,no,1
2145,mexico,neutral,yes,neutral,0
2146,mexico,neutral,yes,neutral,1
2147,mexico,neutral,no,neutral,1
2148,mexico,neutral,yes,no,0
2149,mexico,neutral,yes,neutral,0
2150,myanmar,neutral,yes,neutral,1
2151,myanmar,neutral,yes,no,0
2152,mexico,neutral,yes,neutral,1
2153,myanmar,neutral,yes,neutral,2
2154,myanmar,neutral,yes,no,1
2155,indonesia,neutral,yes,no,1
2156,indonesia,neutral,yes,neutral,1
2157,indonesia,neutral,yes,no,2
2158,indonesia,neutral,yes,no,1
2159,indonesia,neutral,yes,neutral,1
2160,singapore,neutral,yes,no,0
2161,saudi_arabia,neutral,yes,no,0
2162,singapore,neutral,no,no,2
2163,venezuela,neutral,yes,no,1
2164,venezuela,neutral,yes,neutral,1
2165,venezuela,neutral,yes,no,1
2166,venezuela,neutral,yes,neutral,1
2167,venezuela,neutral,no,neutral,1
2168,venezuela,neutral,yes,neutral,2
2169,venezuela,neutral,yes,yes,0
2170,venezuela,neutral,yes,neutral,1
2171,venezuela,neutral,yes,yes,2
2172,romania,neutral,yes,neutral,3
2173,myanmar,neutral,yes,neutral,1
2174,myanmar,neutral,yes,neutral,3
2175,romania,neutral,yes,no,1
2176,myanmar,neutral,yes,neutral,1
2177,myanmar,neutral,yes,neutral,1
2178,myanmar,neutral,no,neutral,1
2179,saudi_arabia,neutral,yes,no,1
2180,russia,neutral,yes,no,3
2181,russia,neutral,yes,neutral,0
2182,saudi_arabia,neutral,yes,neutral,1
2183,saudi_arabia,neutral,yes,no,0
2184,myanmar,neutral,yes,no,1
2185,myanmar,neutral,yes,neutral,1
2186,myanmar,neutral,yes,neutral,1
2187,myanmar,neutral,no,neutral,3
2188,germany,neutral,yes,no,0
2189,saudi_arabia,neutral,yes,no,1
2190,germany,neutral,yes,no,1
2191,romania,neutral,yes,yes,1
2192,singapore,neutral,yes,neutral,1
2193,lebanon,neutral,yes,no,0
2194,singapore,neutral,yes,neutral,0
2195,russia,neutral,yes,neutral,1
2196,lebanon,neutral,yes,neutral,2
2197,saudi_arabia,neutral,yes,neutral,1
2198,saudi_arabia,neutral,no,no,1
2199,saudi_arabia,neutral,yes,no,1
2200,russia,neutral,yes,neutral,1
2201,russia,neutral,yes,neutral,0
2202,russia,neutral,no,neutral,1
2203,saudi_arabia,neutral,yes,neutral,1
2204,russia,neutral,yes,neutral,0
2205,germany,neutral,yes,no,1
2206,germany,neutral,no,neutral,3
2207,germany,neutral,yes,neutral,1
2208,saudi_arabia,neutral,yes,neutral,0
2209,saudi_arabia,neutral,no,no,1
2210,germany,neutral,yes,neutral,2
2211,saudi_arabia,neutral,yes,no,0
2212,romania,neutral,yes,no,1
2213,romania,neutral,yes,no,0
2214,romania,neutral,yes,yes,3
2215,germany,neutral,yes,neutral,1
2216,romania,neutral,no,no,2
2217,türkiye,neutral,yes,neutral,3
2218,germany,neutral,yes,neutral,2
2219,romania,neutral,yes,yes,3
2220,romania,neutral,yes,yes,3
2221,romania,neutral,yes,no,1
2222,united_states_of_america,neutral,yes,neutral,2
2223,romania,neutral,yes,no,1
2224,afghanistan,neutral,no,neutral,1
2225,croatia,neutral,yes,neutral,3
2226,hong_kong,neutral,no,no,1
2227,russia,neutral,yes,yes,1
2228,lebanon,neutral,yes,no,2
2229,united_kingdom,neutral,yes,no,1
2230,russia,neutral,yes,neutral,3
2231,russia,neutral,no,neutral,3
2232,north_macedonia,neutral,yes,neutral,1
2233,russia,neutral,yes,no,1
2234,north_macedonia,neutral,yes,neutral,1
2235,russia,neutral,yes,neutral,1
2236,north_macedonia,neutral,yes,no,3
2237,cyprus,neutral,yes,no,0
2238,türkiye,neutral,yes,no,2
2239,germany,neutral,yes,no,1
2240,germany,neutral,yes,no,1
2241,türkiye,neutral,yes,no,1
2242,türkiye,neutral,yes,no,0
2243,germany,neutral,yes,no,0
2244,croatia,neutral,yes,neutral,1
2245,united_states_of_america,neutral,yes,no,1
2246,united_states_of_america,neutral,no,no,1
2247,united_states_of_america,neutral,yes,no,1
2248,germany,neutral,yes,neutral,1
2249,united_states_of_america,neutral,yes,no,1
2250,germany,neutral,yes,no,0
2251,lebanon,neutral,yes,no,1
2252,canada,neutral,yes,neutral,1
2253,lebanon,neutral,yes,no,2
2254,hong_kong,neutral,yes,no,0
2255,lebanon,neutral,yes,neutral,3
2256,afghanistan,neutral,yes,no,1
2257,lebanon,neutral,no,no,1
2258,lebanon,neutral,no,no,0
2259,afghanistan,neutral,no,neutral,1
2260,north_macedonia,neutral,no,no,1
2261,north_macedonia,neutral,yes,no,1
2262,north_macedonia,neutral,yes,no,0
2263,north_macedonia,neutral,yes,yes,3
2264,north_macedonia,neutral,yes,yes,1
2265,north_macedonia,neutral,yes,neutral,3
2266,united_kingdom,neutral,yes,neutral,1
2267,north_macedonia,neutral,yes,no,1
2268,cyprus,neutral,yes,no,0
2269,north_macedonia,neutral,yes,neutral,1
2270,canada,neutral,yes,no,1
2271,united_kingdom,neutral,yes,yes,1
2272,türkiye,neutral,yes,neutral,1
2273,türkiye,neutral,yes,neutral,1
2274,türkiye,neutral,yes,no,1
2275,türkiye,neutral,yes,neutral,2
2276,india,neutral,yes,neutral,3
2277,india,neutral,yes,yes,3
2278,india,neutral,yes,no,1
2279,croatia,neutral,yes,no,0
2280,türkiye,neutral,yes,neutral,1
2281,türkiye,neutral,yes,no,1
2282,türkiye,neutral,yes,no,1
2283,papua_new_guinea,neutral,yes,no,0
2284,croatia,neutral,yes,no,0
2285,croatia,neutral,yes,yes,1
2286,united_states_of_america,neutral,no,neutral,1
2287,croatia,neutral,yes,no,1
2288,united_states_of_america,neutral,yes,no,0
2289,united_states_of_america,neutral,yes,neutral,1
2290,croatia,neutral,yes,neutral,2
2291,united_states_of_america,neutral,yes,neutral,1
2292,united_states_of_america,neutral,yes,neutral,1
2293,united_states_of_america,neutral,yes,neutral,0
2294,united_states_of_america,neutral,yes,yes,3
2295,hong_kong,neutral,yes,neutral,1
2296,afghanistan,neutral,yes,no,1
2297,afghanistan,neutral,yes,neutral,0
